,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,IR_TF,Intercept
1369,1750,1750.0,11.14,36,credit_card,8.02,CA,RENT,1833.33,720,4.0,1838.0,0.0,2 years,0.0,1
1370,5000,5000.0,5.42,36,wedding,23.15,OH,RENT,2833.33,750,7.0,4573.0,0.0,3 years,0.0,1
1371,6000,6000.0,15.8,36,debt_consolidation,16.4,GA,RENT,2500.0,670,5.0,5892.0,1.0,4 years,1.0,1
1372,25000,25000.0,14.09,36,debt_consolidation,19.13,CA,RENT,6083.33,700,19.0,14666.0,0.0,10+ years,1.0,1
1373,13000,13000.0,14.33,36,debt_consolidation,11.08,MN,MORTGAGE,3358.33,690,7.0,6327.0,1.0,10+ years,1.0,1
1374,5875,5875.0,7.9,36,other,14.75,NV,RENT,5416.67,720,15.0,2617.0,2.0,4 years,0.0,1
1375,5000,5000.0,16.29,36,debt_consolidation,20.77,VA,RENT,4583.33,660,19.0,11991.0,1.0,6 years,1.0,1
1376,16000,7925.0,16.45,60,debt_consolidation,16.66,MO,MORTGAGE,5500.0,680,6.0,6842.0,0.0,9 years,1.0,1
1377,12000,12000.0,9.62,60,small_business,14.12,GA,MORTGAGE,6666.67,730,10.0,6969.0,1.0,4 years,0.0,1
1378,35000,35000.0,12.12,36,debt_consolidation,19.9,FL,MORTGAGE,13933.33,720,18.0,24288.0,0.0,1 year,1.0,1
1379,4800,4775.0,5.79,36,car,11.71,NJ,RENT,2800.0,735,6.0,9228.0,0.0,3 years,0.0,1
1380,6500,6500.0,11.11,36,credit_card,13.98,WY,MORTGAGE,2253.0,680,11.0,7558.0,1.0,2 years,0.0,1
1381,25000,25000.0,13.06,36,other,4.14,MI,MORTGAGE,11500.0,735,4.0,6578.0,0.0,< 1 year,1.0,1
1382,1000,1000.0,7.62,36,debt_consolidation,5.59,MD,MORTGAGE,9333.33,785,6.0,350.0,4.0,2 years,0.0,1
1383,16000,16000.0,13.48,36,debt_consolidation,15.17,KY,MORTGAGE,4166.67,700,6.0,1962.0,1.0,2 years,1.0,1
1384,7675,2275.0,15.13,36,other,18.08,TX,MORTGAGE,11666.67,645,13.0,12578.0,0.0,9 years,1.0,1
1385,13600,13600.0,8.9,36,debt_consolidation,10.94,WA,RENT,10000.0,720,15.0,18028.0,0.0,10+ years,0.0,1
1386,12000,12000.0,15.31,36,debt_consolidation,32.91,CA,RENT,5500.0,680,21.0,13559.0,1.0,3 years,1.0,1
1387,15000,15000.0,10.37,36,house,26.72,AL,MORTGAGE,5250.0,750,11.0,44850.0,1.0,10+ years,0.0,1
1388,7125,7125.0,18.49,36,debt_consolidation,11.18,CT,MORTGAGE,5636.75,675,14.0,5383.0,2.0,8 years,1.0,1
1389,35000,34977.35,21.67,60,house,14.25,CA,RENT,20833.33,675,12.0,79792.0,0.0,6 years,1.0,1
1390,11575,11575.0,13.11,60,debt_consolidation,18.37,NY,MORTGAGE,3750.0,725,12.0,18790.0,1.0,10+ years,1.0,1
1391,5000,5000.0,7.4,36,major_purchase,14.22,GA,RENT,6000.0,780,7.0,1751.0,0.0,6 years,0.0,1
1392,5000,5000.0,7.62,36,debt_consolidation,3.04,NY,OWN,2500.0,735,5.0,4864.0,0.0,3 years,0.0,1
1393,5000,527.49,13.24,36,debt_consolidation,13.28,NJ,RENT,4833.0,660,10.0,9816.0,0.0,4 years,1.0,1
1394,7000,7000.0,7.9,36,debt_consolidation,12.61,VA,MORTGAGE,6250.0,720,13.0,19848.0,0.0,10+ years,0.0,1
1395,20000,16755.89,14.5,36,debt_consolidation,25.4,MN,MORTGAGE,6916.67,715,10.0,26938.0,0.0,10+ years,1.0,1
1396,7000,7000.0,6.92,36,debt_consolidation,17.15,CA,RENT,4583.33,735,13.0,6897.0,0.0,5 years,0.0,1
1397,20000,19900.0,10.25,36,debt_consolidation,17.51,DE,MORTGAGE,7833.33,760,14.0,49898.0,0.0,5 years,0.0,1
1398,6000,6000.0,7.9,36,major_purchase,20.13,PA,MORTGAGE,7750.0,725,16.0,7533.0,1.0,8 years,0.0,1
1399,14000,14000.0,7.66,36,major_purchase,10.68,FL,MORTGAGE,21666.67,735,14.0,13850.0,3.0,1 year,0.0,1
1400,30000,30000.0,19.05,36,debt_consolidation,14.77,CO,MORTGAGE,9166.67,685,20.0,22299.0,1.0,< 1 year,1.0,1
1401,18225,18200.0,17.58,36,debt_consolidation,24.64,TX,MORTGAGE,5000.0,660,12.0,16398.0,2.0,7 years,1.0,1
1402,12000,12000.0,7.29,36,other,16.15,VA,MORTGAGE,11667.0,720,9.0,113671.0,0.0,4 years,0.0,1
1403,10000,10000.0,12.12,36,debt_consolidation,12.99,CA,MORTGAGE,5833.33,690,8.0,13885.0,0.0,6 years,1.0,1
1404,16300,16275.0,14.91,36,credit_card,24.17,FL,MORTGAGE,5222.0,675,11.0,40988.0,1.0,10+ years,1.0,1
1405,11000,2116.76,13.87,36,debt_consolidation,20.93,NY,OWN,4167.0,670,14.0,17436.0,0.0,2 years,1.0,1
1406,25000,20850.0,15.58,60,small_business,0.6,CA,MORTGAGE,5666.67,785,2.0,0.0,4.0,10+ years,1.0,1
1407,24000,24000.0,12.12,36,debt_consolidation,29.01,MD,MORTGAGE,7500.0,670,12.0,14804.0,1.0,< 1 year,1.0,1
1408,6000,6000.0,7.49,36,major_purchase,8.81,NY,OWN,2462.75,715,11.0,8644.0,0.0,2 years,0.0,1
1409,10000,9975.0,11.49,60,debt_consolidation,22.69,NV,MORTGAGE,5623.33,765,11.0,26898.0,1.0,10+ years,0.0,1
1410,2000,2000.0,8.9,36,car,23.7,MI,OWN,3000.0,730,5.0,2117.0,1.0,10+ years,0.0,1
1411,6625,6600.0,11.14,36,credit_card,10.12,PA,OWN,1916.67,690,10.0,5449.0,0.0,n/a,0.0,1
1412,20000,6350.01,16.71,36,debt_consolidation,20.83,NY,RENT,5333.33,660,11.0,11881.0,4.0,1 year,1.0,1
1413,12000,11925.0,9.63,36,other,9.12,WA,MORTGAGE,6250.0,745,8.0,5212.0,2.0,1 year,0.0,1
1414,4200,4200.0,7.29,36,debt_consolidation,6.58,IL,RENT,5133.33,765,4.0,5475.0,1.0,4 years,0.0,1
1415,6950,6875.0,13.11,36,other,12.51,TX,MORTGAGE,7916.67,715,5.0,1593.0,4.0,10+ years,1.0,1
1416,6000,6000.0,7.51,36,major_purchase,4.74,IL,MORTGAGE,10916.0,765,18.0,6317.0,4.0,6 years,0.0,1
1417,8400,8400.0,10.99,36,debt_consolidation,24.85,CA,MORTGAGE,7583.0,700,9.0,342.0,0.0,< 1 year,0.0,1
1418,5000,5000.0,7.88,36,home_improvement,16.61,NJ,MORTGAGE,5833.33,725,18.0,19771.0,2.0,10+ years,0.0,1
1419,4750,4750.0,10.16,36,credit_card,32.49,MO,MORTGAGE,3500.0,695,15.0,36512.0,0.0,10+ years,0.0,1
1420,15000,14925.0,10.75,60,moving,17.55,NY,RENT,5761.0,785,12.0,2691.0,2.0,10+ years,0.0,1
1421,12000,12000.0,16.29,36,home_improvement,5.07,WI,MORTGAGE,2916.67,670,13.0,10360.0,2.0,5 years,1.0,1
1422,4000,0.0,7.68,36,other,10.74,GA,RENT,3417.0,790,11.0,2775.0,3.0,1 year,0.0,1
1423,12800,12700.0,12.61,60,debt_consolidation,9.02,FL,RENT,5166.67,725,7.0,7942.0,0.0,5 years,1.0,1
1424,12000,11950.0,8.9,60,car,9.75,CA,MORTGAGE,9866.0,795,9.0,2787.0,0.0,4 years,0.0,1
1425,9425,9425.0,13.49,36,credit_card,15.71,CA,RENT,3750.0,670,12.0,15116.0,0.0,8 years,1.0,1
1426,28000,28000.0,12.42,36,debt_consolidation,2.98,NY,MORTGAGE,27083.33,730,5.0,12888.0,1.0,5 years,1.0,1
1427,30000,29975.0,21.0,60,debt_consolidation,17.12,TX,MORTGAGE,8666.67,710,8.0,47503.0,0.0,6 years,1.0,1
1428,9600,9600.0,18.39,36,debt_consolidation,14.69,VA,MORTGAGE,5166.67,660,8.0,13041.0,1.0,10+ years,1.0,1
1429,7800,7242.07,12.84,36,debt_consolidation,16.77,NY,RENT,6000.0,695,8.0,13835.0,0.0,4 years,1.0,1
1430,12000,12000.0,10.65,36,debt_consolidation,26.06,GA,RENT,5833.33,720,15.0,24893.0,3.0,10+ years,0.0,1
1431,9600,9600.0,15.31,36,debt_consolidation,12.82,PA,MORTGAGE,6000.0,675,13.0,11407.0,2.0,10+ years,1.0,1
1432,6000,6000.0,10.62,36,credit_card,23.38,VA,MORTGAGE,5000.0,705,15.0,46125.0,1.0,2 years,0.0,1
1433,7500,7500.0,11.11,60,debt_consolidation,23.63,NY,RENT,1820.0,720,13.0,4409.0,2.0,2 years,0.0,1
1434,7000,6950.0,6.03,36,debt_consolidation,8.29,FL,OWN,2750.0,760,8.0,10860.0,0.0,4 years,0.0,1
1435,10000,10000.0,11.71,36,debt_consolidation,5.85,NY,RENT,4333.33,685,8.0,7072.0,0.0,10+ years,0.0,1
1436,3200,2799.99,12.61,36,credit_card,16.72,CA,MORTGAGE,6476.0,665,14.0,80837.0,4.0,10+ years,1.0,1
1437,13000,12850.0,10.38,36,debt_consolidation,11.72,VA,MORTGAGE,10533.33,725,13.0,37252.0,0.0,< 1 year,0.0,1
1438,35000,35000.0,24.7,60,debt_consolidation,8.26,AL,MORTGAGE,10000.0,660,12.0,21391.0,2.0,10+ years,1.0,1
1439,20800,20775.0,6.62,36,credit_card,15.64,CA,MORTGAGE,10833.33,710,11.0,15192.0,0.0,10+ years,0.0,1
1440,1600,1600.0,16.29,36,debt_consolidation,7.8,OR,RENT,2666.67,660,7.0,5504.0,2.0,6 years,1.0,1
1441,10050,9900.0,6.03,36,small_business,20.72,TX,RENT,2500.0,750,11.0,13669.0,0.0,9 years,0.0,1
1442,8000,7997.85,17.99,36,debt_consolidation,21.11,CA,MORTGAGE,8583.33,670,15.0,14584.0,3.0,5 years,1.0,1
1443,16000,16000.0,12.12,36,debt_consolidation,24.3,CT,RENT,6250.0,715,8.0,10304.0,2.0,< 1 year,1.0,1
1444,11700,11675.0,7.9,36,home_improvement,5.63,CA,MORTGAGE,3320.83,720,11.0,14301.0,0.0,10+ years,0.0,1
1445,13475,13475.0,12.12,36,debt_consolidation,28.27,FL,MORTGAGE,5666.67,705,12.0,7722.0,1.0,7 years,1.0,1
1446,14500,14500.0,5.42,36,home_improvement,7.15,OH,MORTGAGE,10000.0,800,9.0,40.0,0.0,10+ years,0.0,1
1447,5000,5000.0,14.61,36,other,6.36,CA,RENT,3083.33,665,8.0,4680.0,4.0,5 years,1.0,1
1448,13600,13575.0,6.62,36,debt_consolidation,17.31,CA,MORTGAGE,11250.0,750,11.0,77377.0,1.0,4 years,0.0,1
1449,2200,2200.0,8.9,36,debt_consolidation,14.02,CA,RENT,7083.33,715,10.0,14980.0,1.0,10+ years,0.0,1
1450,9000,9000.0,9.76,36,credit_card,18.67,NY,MORTGAGE,5833.33,705,12.0,12035.0,0.0,10+ years,0.0,1
1451,27925,27925.0,22.47,60,debt_consolidation,3.94,FL,MORTGAGE,7000.0,685,14.0,9914.0,2.0,n/a,1.0,1
1452,9450,9450.0,14.33,36,debt_consolidation,24.51,NY,RENT,2916.67,670,12.0,11555.0,0.0,4 years,1.0,1
1453,15175,15175.0,20.25,60,debt_consolidation,18.78,WA,RENT,4333.33,665,6.0,18049.0,0.0,8 years,1.0,1
1454,10000,10000.0,7.49,36,debt_consolidation,7.77,AZ,RENT,3166.67,735,4.0,0.0,0.0,1 year,0.0,1
1455,16000,16000.0,16.29,36,debt_consolidation,20.62,FL,RENT,5416.67,680,13.0,14246.0,1.0,< 1 year,1.0,1
1456,13200,13200.0,15.31,36,debt_consolidation,8.61,KY,MORTGAGE,3333.33,680,10.0,5400.0,3.0,10+ years,1.0,1
1457,20000,20000.0,18.75,60,other,6.3,PA,RENT,15416.67,695,13.0,15026.0,3.0,< 1 year,1.0,1
1458,8500,8500.0,17.77,36,other,18.0,MI,RENT,2583.33,665,9.0,13718.0,0.0,2 years,1.0,1
1459,3000,3000.0,14.27,36,debt_consolidation,10.77,NY,OWN,3833.0,670,11.0,5515.0,1.0,< 1 year,1.0,1
1460,10000,10000.0,15.31,36,credit_card,18.99,FL,MORTGAGE,5583.33,675,16.0,12723.0,1.0,2 years,1.0,1
1461,14075,14075.0,16.29,36,debt_consolidation,11.02,NY,MORTGAGE,10416.67,700,10.0,7653.0,3.0,10+ years,1.0,1
1462,19000,19000.0,19.72,60,credit_card,19.85,NY,RENT,4500.0,680,13.0,11388.0,1.0,3 years,1.0,1
1463,25000,11696.88,12.84,36,small_business,5.52,IL,MORTGAGE,8666.67,760,9.0,1900.0,4.0,10+ years,1.0,1
1464,9000,9000.0,13.11,36,credit_card,23.88,GA,MORTGAGE,4229.17,685,11.0,7496.0,0.0,1 year,1.0,1
1465,6775,6775.0,13.11,36,debt_consolidation,10.2,NC,RENT,6666.67,685,14.0,5457.0,2.0,< 1 year,1.0,1
1466,2200,2200.0,15.23,36,debt_consolidation,16.2,CA,RENT,2500.0,675,7.0,2476.0,2.0,2 years,1.0,1
1467,10800,10550.0,8.0,36,home_improvement,6.82,CA,MORTGAGE,11250.0,790,7.0,10232.0,2.0,< 1 year,0.0,1
1468,16800,16800.0,14.33,60,debt_consolidation,21.75,WV,MORTGAGE,6666.67,675,14.0,23740.0,0.0,1 year,1.0,1
1469,3500,3500.0,15.62,36,home_improvement,14.41,GA,MORTGAGE,6833.33,660,7.0,11526.0,3.0,8 years,1.0,1
1470,9250,9250.0,18.79,60,debt_consolidation,19.27,AK,MORTGAGE,4448.0,660,9.0,22704.0,0.0,10+ years,1.0,1
1471,23400,23400.0,7.49,36,debt_consolidation,15.66,TX,RENT,5580.0,740,6.0,2086.0,0.0,1 year,0.0,1
1472,10375,10375.0,7.9,36,debt_consolidation,27.64,MD,MORTGAGE,4500.0,745,7.0,0.0,0.0,5 years,0.0,1
1473,9325,9300.0,14.09,36,debt_consolidation,21.35,DC,RENT,3333.33,695,10.0,27007.0,1.0,< 1 year,1.0,1
1474,18000,18000.0,21.48,60,debt_consolidation,15.82,NY,RENT,6500.0,665,10.0,4256.0,0.0,10+ years,1.0,1
1475,5375,5375.0,8.9,36,debt_consolidation,29.48,NC,RENT,3416.67,720,6.0,3007.0,2.0,< 1 year,0.0,1
1476,3700,3700.0,15.8,36,credit_card,32.2,NY,RENT,3000.0,690,9.0,14151.0,0.0,1 year,1.0,1
1477,19125,19125.0,18.49,36,debt_consolidation,9.1,MA,RENT,4166.67,675,8.0,19761.0,3.0,10+ years,1.0,1
1478,1625,1625.0,15.31,36,major_purchase,4.32,TX,OWN,1666.67,745,3.0,1759.0,4.0,3 years,1.0,1
1479,26000,25975.0,16.77,60,home_improvement,11.77,NC,MORTGAGE,4416.67,730,5.0,7560.0,1.0,10+ years,1.0,1
1480,6650,6650.0,18.25,60,debt_consolidation,17.12,OH,MORTGAGE,3084.0,680,16.0,5646.0,2.0,3 years,1.0,1
1481,1000,1000.0,11.49,36,debt_consolidation,21.36,CA,RENT,4666.67,670,16.0,26558.0,0.0,10+ years,0.0,1
1482,18000,17896.62,14.42,36,wedding,7.89,TX,MORTGAGE,5833.33,720,5.0,18505.0,1.0,3 years,1.0,1
1483,8000,7975.0,12.84,36,wedding,16.73,TX,MORTGAGE,3521.0,680,13.0,4075.0,0.0,3 years,1.0,1
1484,4575,4575.0,15.65,36,credit_card,14.31,MS,OTHER,5833.33,680,25.0,82586.0,2.0,2 years,1.0,1
1485,35000,34950.0,21.97,60,debt_consolidation,19.32,RI,MORTGAGE,14166.67,690,14.0,51314.0,3.0,3 years,1.0,1
1486,10000,10000.0,12.12,36,debt_consolidation,12.46,CA,MORTGAGE,4375.0,695,7.0,11070.0,0.0,5 years,1.0,1
1487,32350,32350.0,18.49,36,debt_consolidation,20.14,CT,OWN,6000.0,660,15.0,39513.0,1.0,3 years,1.0,1
1488,16000,16000.0,12.98,36,debt_consolidation,15.86,CA,MORTGAGE,3600.0,700,9.0,26357.0,2.0,3 years,1.0,1
1489,13750,13750.0,14.09,36,credit_card,24.77,CA,RENT,3000.0,690,12.0,16734.0,1.0,1 year,1.0,1
1490,5600,5600.0,11.14,36,credit_card,27.96,NC,MORTGAGE,11666.67,665,18.0,194205.0,0.0,10+ years,0.0,1
1491,21000,20950.0,23.76,60,debt_consolidation,24.82,KS,RENT,7458.33,660,14.0,11973.0,0.0,10+ years,1.0,1
1492,12000,12000.0,7.9,36,home_improvement,21.99,MN,MORTGAGE,5416.67,730,8.0,28146.0,0.0,10+ years,0.0,1
1493,12000,12000.0,13.49,36,debt_consolidation,16.29,NV,MORTGAGE,6250.0,680,13.0,13528.0,1.0,7 years,1.0,1
1494,3600,3600.0,13.99,36,other,10.0,NY,RENT,5750.0,670,8.0,10766.0,2.0,4 years,1.0,1
1495,25000,15175.0,16.32,60,debt_consolidation,22.19,PA,MORTGAGE,7083.33,705,8.0,9133.0,0.0,4 years,1.0,1
1496,8400,8400.0,9.25,60,car,22.47,NM,MORTGAGE,4833.33,760,6.0,19187.0,0.0,3 years,0.0,1
1497,24375,24300.0,15.8,60,debt_consolidation,30.61,PA,MORTGAGE,4708.33,700,18.0,49136.0,0.0,10+ years,1.0,1
1498,8575,8575.0,15.8,36,debt_consolidation,34.41,KY,MORTGAGE,4541.67,675,15.0,5180.0,1.0,10+ years,1.0,1
1499,13800,13800.0,12.12,36,debt_consolidation,17.11,CA,RENT,4250.0,695,8.0,11366.0,0.0,< 1 year,1.0,1
1500,17000,17000.0,11.49,36,debt_consolidation,13.69,MI,RENT,5083.33,695,9.0,13883.0,0.0,4 years,0.0,1
1501,11000,11000.0,13.67,36,debt_consolidation,13.44,LA,MORTGAGE,4666.67,675,8.0,10482.0,0.0,6 years,1.0,1
1502,7800,7800.0,14.35,36,other,21.89,CA,RENT,2508.33,680,5.0,25780.0,0.0,< 1 year,1.0,1
1503,3725,3725.0,10.59,36,credit_card,18.57,NY,RENT,11666.67,695,21.0,43987.0,0.0,10+ years,0.0,1
1504,11000,11000.0,17.27,36,other,11.44,WI,MORTGAGE,5000.0,665,7.0,10070.0,3.0,10+ years,1.0,1
1505,8500,8500.0,15.31,36,debt_consolidation,7.56,CO,RENT,3333.33,670,5.0,8844.0,0.0,< 1 year,1.0,1
1506,10000,10000.0,9.76,36,credit_card,6.83,MA,RENT,4583.33,705,14.0,13511.0,0.0,7 years,0.0,1
1507,12000,12000.0,11.71,60,debt_consolidation,23.3,CT,MORTGAGE,4000.0,725,8.0,15010.0,0.0,10+ years,0.0,1
1508,31500,31425.0,12.12,60,other,21.32,IL,RENT,5250.0,755,10.0,11936.0,0.0,10+ years,1.0,1
1509,19000,19000.0,15.31,60,debt_consolidation,27.65,FL,RENT,3617.21,705,8.0,25692.0,0.0,3 years,1.0,1
1510,12000,12000.0,10.16,36,debt_consolidation,14.22,CO,MORTGAGE,8791.67,695,10.0,17185.0,2.0,8 years,0.0,1
1511,19125,19125.0,10.16,36,debt_consolidation,25.58,FL,RENT,4000.0,725,5.0,0.0,0.0,5 years,0.0,1
1512,6525,6500.0,16.07,36,other,10.11,MD,RENT,3166.67,700,3.0,2494.0,1.0,1 year,1.0,1
1513,8975,8975.0,7.9,36,debt_consolidation,21.51,NJ,MORTGAGE,9166.67,725,18.0,61613.0,3.0,10+ years,0.0,1
1514,6000,5975.0,6.03,36,other,11.41,NY,MORTGAGE,6250.0,780,9.0,89985.0,2.0,n/a,0.0,1
1515,20800,20800.0,19.22,60,credit_card,15.5,TX,RENT,6916.67,680,20.0,28764.0,1.0,10+ years,1.0,1
1516,8400,8400.0,14.27,36,debt_consolidation,11.95,NC,MORTGAGE,4166.67,680,10.0,16634.0,1.0,10+ years,1.0,1
1517,20000,20000.0,18.49,36,debt_consolidation,12.83,FL,MORTGAGE,13583.33,675,17.0,30679.0,1.0,< 1 year,1.0,1
1518,18550,18550.0,12.12,36,debt_consolidation,11.37,FL,MORTGAGE,3941.0,710,14.0,9438.0,0.0,n/a,1.0,1
1519,9600,9600.0,12.12,36,credit_card,25.35,CT,RENT,4750.0,685,11.0,29475.0,0.0,5 years,1.0,1
1520,6000,6000.0,6.03,36,major_purchase,12.68,TX,MORTGAGE,6666.67,775,13.0,8581.0,0.0,10+ years,0.0,1
1521,14000,14000.0,15.31,36,credit_card,11.35,AZ,RENT,7333.33,680,7.0,6229.0,1.0,< 1 year,1.0,1
1522,17000,16573.33,12.98,36,debt_consolidation,15.72,AL,RENT,4333.33,705,5.0,19053.0,0.0,10+ years,1.0,1
1523,13250,13225.0,10.65,36,credit_card,24.96,NJ,RENT,3333.33,700,13.0,16192.0,0.0,1 year,0.0,1
1524,13000,13000.0,9.76,36,credit_card,24.5,TX,RENT,4166.67,705,10.0,15534.0,0.0,6 years,0.0,1
1525,20000,20000.0,12.12,36,debt_consolidation,16.35,FL,MORTGAGE,4166.67,700,7.0,15917.0,0.0,1 year,1.0,1
1526,7000,7000.0,15.31,36,credit_card,15.64,CO,RENT,2666.67,670,11.0,11529.0,0.0,5 years,1.0,1
1527,12000,12000.0,17.27,36,debt_consolidation,15.07,CO,MORTGAGE,4166.67,665,7.0,12318.0,1.0,< 1 year,1.0,1
1528,4200,4200.0,7.62,36,debt_consolidation,6.75,IL,OWN,10416.67,735,15.0,10819.0,1.0,2 years,0.0,1
1529,15000,7100.0,11.89,36,debt_consolidation,12.42,FL,MORTGAGE,5000.0,715,15.0,31563.0,3.0,< 1 year,0.0,1
1530,1775,1775.0,6.54,36,debt_consolidation,19.77,OH,RENT,3333.33,725,11.0,2038.0,0.0,< 1 year,0.0,1
1531,10000,10000.0,12.12,36,home_improvement,18.81,NY,MORTGAGE,3250.0,695,10.0,19354.0,0.0,10+ years,1.0,1
1532,14400,14375.0,12.69,60,debt_consolidation,16.06,GA,RENT,6250.0,730,6.0,28675.0,1.0,7 years,1.0,1
1533,16000,13150.0,8.49,36,credit_card,10.3,FL,RENT,5416.67,735,15.0,15119.0,0.0,6 years,0.0,1
1534,10000,9975.0,13.48,36,debt_consolidation,14.57,NV,MORTGAGE,6307.42,680,11.0,18823.0,0.0,10+ years,1.0,1
1535,3000,2950.0,5.79,36,small_business,8.49,CO,RENT,5416.67,745,13.0,10380.0,1.0,1 year,0.0,1
1536,20000,20000.0,7.9,36,debt_consolidation,20.95,CA,RENT,4333.33,750,9.0,13169.0,1.0,10+ years,0.0,1
1537,6000,6000.0,15.8,36,debt_consolidation,21.0,WI,RENT,2176.67,685,13.0,4356.0,1.0,2 years,1.0,1
1538,7050,7050.0,13.49,36,debt_consolidation,14.05,PA,MORTGAGE,5624.0,680,6.0,2530.0,3.0,4 years,1.0,1
1539,11325,11325.0,12.12,36,other,8.61,TX,RENT,2833.33,725,3.0,9137.0,0.0,10+ years,1.0,1
1540,2000,2000.0,16.29,36,home_improvement,30.58,OH,MORTGAGE,4166.67,670,9.0,3313.0,1.0,2 years,1.0,1
1541,11000,6557.05,12.53,36,other,1.62,CA,RENT,6667.0,690,7.0,4526.0,0.0,10+ years,1.0,1
1542,10000,10000.0,14.33,36,debt_consolidation,23.56,WA,RENT,2750.0,700,4.0,14317.0,0.0,2 years,1.0,1
1543,15000,15000.0,16.29,36,credit_card,10.67,CA,RENT,5000.0,665,14.0,13611.0,0.0,4 years,1.0,1
1544,23000,22975.0,18.64,60,debt_consolidation,21.17,GA,RENT,5166.67,690,13.0,23773.0,0.0,6 years,1.0,1
1545,10000,10000.0,15.31,36,credit_card,26.03,WA,MORTGAGE,5416.67,675,12.0,7161.0,3.0,n/a,1.0,1
1546,4000,4000.0,12.23,60,other,2.63,CO,MORTGAGE,9417.0,705,5.0,13865.0,0.0,5 years,1.0,1
1547,13000,12909.48,10.74,36,debt_consolidation,19.25,CA,RENT,3200.0,715,7.0,28032.0,1.0,< 1 year,0.0,1
1548,5000,525.0,9.33,36,home_improvement,11.93,WI,MORTGAGE,15000.0,715,16.0,60568.0,1.0,2 years,0.0,1
1549,6400,6400.0,7.51,36,major_purchase,9.58,IL,RENT,6400.0,735,11.0,12306.0,1.0,< 1 year,0.0,1
1550,3825,3800.0,7.9,36,small_business,3.72,NY,RENT,3333.33,745,3.0,5106.0,0.0,5 years,0.0,1
1551,8000,8000.0,17.99,36,debt_consolidation,3.96,FL,RENT,7750.0,660,9.0,8080.0,1.0,5 years,1.0,1
1552,8000,7975.0,17.27,36,debt_consolidation,8.6,FL,MORTGAGE,1833.33,665,7.0,2963.0,1.0,3 years,1.0,1
1553,6000,6000.0,15.31,36,debt_consolidation,6.26,NJ,RENT,11833.33,660,21.0,21567.0,0.0,5 years,1.0,1
1554,2500,2500.0,8.9,36,other,22.49,MO,RENT,2583.33,715,7.0,5883.0,3.0,2 years,0.0,1
1555,10000,10000.0,13.11,36,debt_consolidation,18.72,CO,RENT,4625.0,685,13.0,7411.0,0.0,2 years,1.0,1
1556,14600,14600.0,9.76,36,credit_card,29.51,FL,OWN,2500.0,730,14.0,23616.0,1.0,2 years,0.0,1
1557,24000,23800.0,21.14,60,other,12.92,MI,RENT,9166.67,660,7.0,4324.0,0.0,10+ years,1.0,1
1558,2200,2200.0,7.9,36,major_purchase,8.16,WA,MORTGAGE,5500.0,770,8.0,2927.0,0.0,3 years,0.0,1
1559,10000,10000.0,13.11,36,debt_consolidation,18.96,CA,RENT,8744.26,680,16.0,27086.0,0.0,< 1 year,1.0,1
1560,5000,5000.0,9.76,36,credit_card,28.28,NC,MORTGAGE,4583.33,695,15.0,38092.0,0.0,10+ years,0.0,1
1561,12300,12300.0,7.51,36,debt_consolidation,22.29,FL,RENT,3750.0,735,6.0,27282.0,1.0,7 years,0.0,1
1562,2500,2500.0,13.22,36,debt_consolidation,15.6,CA,MORTGAGE,3166.67,690,10.0,3777.0,2.0,< 1 year,1.0,1
1563,15000,14825.0,12.73,36,other,16.89,PA,MORTGAGE,6691.67,700,14.0,14488.0,3.0,3 years,1.0,1
1564,1000,1000.0,10.74,36,debt_consolidation,9.0,UT,RENT,1100.0,715,5.0,1314.0,0.0,2 years,0.0,1
1565,18000,17975.0,11.71,36,debt_consolidation,10.34,AZ,RENT,3540.0,700,8.0,14960.0,0.0,< 1 year,0.0,1
1566,5000,5000.0,15.8,36,debt_consolidation,17.61,CA,RENT,4583.33,700,4.0,4164.0,2.0,7 years,1.0,1
1567,6000,5956.31,9.99,36,debt_consolidation,17.86,CO,MORTGAGE,4980.0,685,10.0,15280.0,1.0,n/a,0.0,1
1568,2500,2500.0,10.37,36,debt_consolidation,24.3,NJ,RENT,2000.0,705,10.0,1523.0,0.0,2 years,0.0,1
1569,6000,6000.0,10.16,36,home_improvement,6.56,NC,MORTGAGE,2333.33,710,6.0,440.0,3.0,8 years,0.0,1
1570,7000,5525.0,7.75,36,debt_consolidation,10.37,NV,RENT,4158.0,765,13.0,6634.0,0.0,8 years,0.0,1
1571,4200,4200.0,13.06,36,major_purchase,13.82,NJ,MORTGAGE,6500.0,680,14.0,23653.0,1.0,10+ years,1.0,1
1572,12500,12500.0,14.09,36,debt_consolidation,21.5,TX,OWN,2083.33,685,9.0,11967.0,0.0,6 years,1.0,1
1573,15400,9458.33,16.32,60,house,15.17,VA,RENT,6500.0,695,11.0,9989.0,1.0,4 years,1.0,1
1574,30000,30000.0,17.77,36,other,9.41,MN,RENT,10192.0,710,12.0,24188.0,0.0,< 1 year,1.0,1
1575,20700,20700.0,16.29,60,debt_consolidation,32.95,CA,RENT,6250.0,720,20.0,22277.0,1.0,7 years,1.0,1
